	mean	se_mean	sd	X2.5.	X25.	X50.	X75.	X97.5.	n_eff	Rhat
eta_[139]	0.640867602491884	0.0035597711398505	0.224609940154246	0.211426092116764	0.486908688322467	0.636224670000159	0.78932984083035	1.09058190971692	3981.19810529266	1.00153720306268
eta_[140]	0.552277356599626	0.00337722430112393	0.223052827822793	0.12489625376826	0.398153989991307	0.54933818618799	0.699674240752652	0.99767040230094	4362.10038526026	1.00064583960905
eta_[141]	0.29870189789628	0.0029470951420255	0.218910161729347	-0.125635802735921	0.152215293958288	0.294493690849976	0.442680788876587	0.736128404598557	5517.51510223089	1.00012943938677
eta_[142]	-0.062625888148068	0.00223974304380207	0.21269551196668	-0.472895329450065	-0.206475126762984	-0.0643443683410413	0.0777721149529482	0.367078439183839	9018.208236984	1.00024177826262
eta_[143]	-0.0385977599443598	0.00230816988428766	0.211114084484415	-0.446349955911324	-0.182135902095853	-0.0387004181994671	0.104238516546719	0.374986936018163	8365.63430454098	1.00041072699127
eta_[144]	-0.341348802312134	0.00209028048711019	0.216325003374134	-0.759651957894159	-0.487069384217906	-0.342038773575122	-0.198121075312338	0.0815517098553482	10710.3658392499	1.000432470486
eta_[145]	0.595081818887737	0.00359756372147563	0.22484750255888	0.166098590873572	0.441653958931495	0.589891322190378	0.746080191633675	1.05049684980781	3906.24200732611	1.00070624969251
eta_[146]	-1.82881958134645	0.00343218692498842	0.251671913907213	-2.31338944669639	-1.99861048044211	-1.83232322953458	-1.66129943049536	-1.32462537434117	5376.84650449502	1.00041806534073
eta_[147]	-0.134937898661339	0.00212561802008191	0.211607316330982	-0.538685590643578	-0.279706459607967	-0.138226036121138	0.00847703353661351	0.288863682315222	9910.39380913253	1.00028769436008
eta_[148]	-0.160232262599671	0.00221435229981187	0.212550139492655	-0.564675951803727	-0.304664998827679	-0.161858462253544	-0.0186645363883625	0.269439090325968	9213.59999278189	1.00003658280587
eta_[149]	-2.81339023258764	0.0056080655197304	0.239679424678763	-3.29170695365106	-2.97473783785813	-2.80705105043386	-2.64801120975313	-2.36017507630746	1826.5659155943	1.00114895009682
eta_[150]	-0.507125574194246	0.00194106571566108	0.213236547936593	-0.929798968880097	-0.649947410764613	-0.506669726624398	-0.36529158166586	-0.0888949094213923	12068.2086053965	0.999993734908264
eta_[151]	-0.331127506773837	0.00206242420771752	0.212591257563036	-0.745797551095278	-0.475545471659391	-0.332255969671278	-0.189534758906492	0.0927979967325092	10625.143562981	1.00018270488783
eta_[152]	-0.0595449021369649	0.00231507336391492	0.213103091422832	-0.478191346202961	-0.202299567454119	-0.0620174832549511	0.0812111481179819	0.368013866356864	8473.24928101344	1.00054652531561
eta_[153]	0.66933833132049	0.00354486674246051	0.227860858741526	0.242907976946894	0.513017913878753	0.663241407578996	0.819103738782515	1.13599820847456	4131.80323776237	1.00103308770885
eta_[154]	-0.919711313184123	0.00209540556976359	0.215622485927294	-1.34969612608246	-1.0603411270457	-0.917213354439099	-0.773893243623959	-0.501031078714343	10588.9259092538	1.00021167850598
eta_[155]	-0.240324320674342	0.00213226852795445	0.210847389532461	-0.651187561627132	-0.380142266034305	-0.243273979214973	-0.101304785202335	0.180840814890264	9778.05922142965	1.00007967760845
eta_[156]	-0.91287011057944	0.00200067177742569	0.219206879121926	-1.35186618235914	-1.05658196285103	-0.908695329519113	-0.766757140576313	-0.485864726563228	12004.8480232911	1.00001001740382
eta_[157]	-2.30547680449992	0.00442802689829499	0.234894198897103	-2.7758801821864	-2.46354394195707	-2.30062938476727	-2.14510897962399	-1.85077409613242	2813.99992711313	1.0005084552985
eta_[158]	0.720133506872817	0.00376240158080543	0.226181771280043	0.293308517576654	0.563837301922982	0.716142254380673	0.869713781645155	1.18184607306512	3613.9730130186	1.00102934258823
eta_[159]	-2.5489951815861	0.00516895035420291	0.237608383215011	-3.03843647326674	-2.70458881668044	-2.54310750612099	-2.38519928138779	-2.09994808671684	2113.09390088261	1.00137946119234
eta_[160]	-1.50080437728391	0.00307888817851913	0.255432887429813	-2.00532162754507	-1.67554910600278	-1.49655007119123	-1.32505269935627	-1.01360744083106	6882.81019173567	1.00026173007747
eta_[161]	-2.04863666679365	0.00396096932420377	0.23568799763469	-2.50908535353412	-2.20823852734765	-2.0500316802772	-1.89096690842034	-1.58415615715843	3540.56013757128	1.00043797521211
eta_[162]	-0.000971189627646397	0.00245635008445389	0.210740919612501	-0.406042145524859	-0.144939533902098	-0.0012528679919968	0.140322686149552	0.417860842677224	7360.6677497124	0.999966174961234
eta_[163]	-0.86942586301006	0.00204959825932809	0.213459014705653	-1.303072808445	-1.00681808109185	-0.86567482332866	-0.725714390445722	-0.461080911193147	10846.5472826212	0.999966916782452
eta_[164]	-0.0504970115520816	0.00229156843684081	0.214235006622436	-0.466448459008507	-0.194493906910019	-0.0544150044967229	0.0928654933194119	0.38135849142002	8740.07603664812	1.00019210181768
eta_[165]	-2.05622730236817	0.00389583261611736	0.23881524481397	-2.52988520714692	-2.21490905553275	-2.0555667092495	-1.89767791054292	-1.58347306405728	3757.71220008222	1.00065826081471
eta_[166]	-2.57259406347068	0.00531885311086677	0.238211532852635	-3.05808656749819	-2.72737408484888	-2.56680346454937	-2.40990263907981	-2.11995877549774	2005.80899262837	1.00170626986206
eta_[167]	-2.70064447278347	0.00551970484644599	0.238204851774944	-3.17948461927365	-2.85914664056643	-2.69594244283383	-2.53782660745766	-2.24857132260219	1862.38512851652	1.00171262296303
eta_[168]	-2.44759739733847	0.00475448031968537	0.233583958249666	-2.9169578953047	-2.60202792143032	-2.44246696925441	-2.28739180947578	-2.00686758022724	2413.68126298902	1.00090050956745
eta_[169]	-2.7781751765659	0.00585610986070438	0.237544309695591	-3.26174579110093	-2.93852602293781	-2.77175177037344	-2.6161251383351	-2.32309399966554	1645.39749568963	1.00142973793544
eta_[170]	-1.08110311916283	0.00252932664559986	0.22554770300721	-1.55338194799341	-1.22381105445821	-1.07320781756141	-0.928322091285873	-0.660353097413858	7951.82802141278	1.00035627803235
eta_[171]	0.0507911050850363	0.00259018552521211	0.216394456693529	-0.367476352681696	-0.0954435437303704	0.0498020743053004	0.193449400463956	0.481510984465228	6979.59975377801	1.00031544752716
eta_[172]	-2.64676627877377	0.00549066073450768	0.236688141989583	-3.13611082044313	-2.80085824357922	-2.64228791046358	-2.48389767052006	-2.20387222573394	1858.24845988265	1.00129477158658
eta_[173]	-2.75772322498922	0.00563563294822279	0.238148369925897	-3.24205947998899	-2.91581219820037	-2.75088790360949	-2.59251883961211	-2.31210692477058	1785.70546339514	1.00172881273249
eta_[174]	-2.82848479242028	0.00557485506666488	0.240206004874252	-3.3203593074784	-2.98727796165696	-2.82358310852082	-2.66484837885924	-2.37538572330345	1856.52395644486	1.00152042685205
eta_[175]	-2.84786171574365	0.00580255556764654	0.24231708060294	-3.35168481516518	-3.00847343366099	-2.8372281106133	-2.68095447923224	-2.39699858590391	1743.93157060904	1.00151712457286
eta_[176]	-2.30603991572774	0.00465272357400236	0.231293604515284	-2.769682502673	-2.45812836104081	-2.30645151920318	-2.14894806174543	-1.86362956844218	2471.22760299718	1.00126362964655
eta_[177]	-2.67117685769531	0.00541661704050915	0.236845558401175	-3.14497807905454	-2.82921415512433	-2.66789713500187	-2.5080849650283	-2.22828622120462	1911.93985433057	1.00138596666286
eta_[178]	-2.74849484599416	0.00550734845361302	0.237988603773336	-3.23426868805919	-2.90310324379309	-2.74430524924275	-2.58473896563363	-2.30140946729455	1867.35638643089	1.0014287506674
eta_[179]	-2.82879646248295	0.00584100498448932	0.241693426329157	-3.32615858728622	-2.98572129018388	-2.8199607558622	-2.66244875280994	-2.37185576138049	1712.20012026513	1.00144285424658
eta_[180]	-0.212677437204631	0.00208255550952756	0.209279539432043	-0.615096846834566	-0.354334047231292	-0.212783009934374	-0.0749465790538464	0.204984824081263	10098.5813766091	1.00013212082097
eta_[181]	0.135407301971589	0.00254995024759055	0.213848732470651	-0.273495053530917	-0.00993842265197708	0.131765884250915	0.276728543197533	0.559286583586486	7033.15108567151	1.00020296070556
eta_[182]	0.363867420376243	0.00287975015090598	0.222119191770335	-0.0568273249220246	0.214821206753205	0.356900267053232	0.510080360692384	0.814339093033111	5949.25452554037	1.00051404994026
eta_[183]	-2.9427452335348	0.00615593613776381	0.243667309703123	-3.441561016987	-3.10490032658853	-2.93467206799366	-2.77381739470476	-2.48443816453512	1566.77388868873	1.00138359892849
eta_[184]	-1.01307686285944	0.00226233562089263	0.219734913755319	-1.45598925883952	-1.15814853077586	-1.0096272796121	-0.863285804022695	-0.597224473819381	9433.7435917077	0.999953573754889
eta_[185]	0.265901775913205	0.00278143349398067	0.214288585293101	-0.143470449831287	0.120654265740989	0.262404213176007	0.405852682063107	0.699499870871037	5935.54654771424	1.00053771399727
eta_[186]	0.606156721582057	0.00342446187810143	0.224179750885595	0.173996353346338	0.451850904909559	0.605761044021344	0.753674742511418	1.04741508034031	4285.56506047381	1.00102161010518
eta_[187]	-1.04845478756848	0.00225237640551044	0.224932795168421	-1.50314944588705	-1.19044081758043	-1.04601408994955	-0.894177583446007	-0.62100340428018	9972.94954013197	0.999932295132538
eta_[188]	-0.153809407299278	0.00216653323741189	0.211972430626321	-0.56879344092775	-0.29679154939256	-0.155868134915627	-0.0114470876398159	0.265672639753568	9572.55890398803	1.00037860229464
eta_[189]	-1.74332024845053	0.00352339869426967	0.255693170115896	-2.24260876828081	-1.91651973418696	-1.74672595257252	-1.57319178967365	-1.23924415282049	5266.41012629327	1.00046553876668
eta_[190]	0.0830803849514968	0.00242576034660422	0.215304359918529	-0.334032831443008	-0.0617467742782295	0.0796335382512295	0.223580243984216	0.512598042365627	7877.88911947984	1.00062218168873
eta_[191]	-0.42884969377262	0.00188358200240362	0.210761381080555	-0.836448890973536	-0.572258093050064	-0.432016343244176	-0.28645952373077	-0.0156735868205961	12520.2501872278	0.99987989370725
eta_[192]	-2.55497082528641	0.00488946467138864	0.237134642751158	-3.03861856558257	-2.71062086048584	-2.55241000253619	-2.39415593909839	-2.09948142250731	2352.1628338651	1.00090111861606
eta_[193]	-2.70375384087902	0.00548922887819118	0.23712647404442	-3.18280855970225	-2.85900063413178	-2.69709921671174	-2.54406862881354	-2.25539052686022	1866.11072254425	1.00153392341117
eta_[194]	-1.83486859220471	0.00387635657305922	0.253320780459593	-2.32576974204391	-2.00435196418203	-1.84129644922356	-1.66812678878187	-1.32300296712795	4270.65211760781	1.00052788013299
eta_[195]	-3.02015693650378	0.0063067190766841	0.248676599041063	-3.52847394223845	-3.18363560729242	-3.00954301179713	-2.8496482020383	-2.55088297611105	1554.75823426636	1.00134864341319
eta_[196]	-2.88046172926463	0.00574589789449661	0.245214108308347	-3.37701072527403	-3.04072588986653	-2.87266359345364	-2.71407900493274	-2.41384414793144	1821.27320671799	1.00135935630017
eta_[197]	-0.865967925225984	0.00200218605750501	0.216046481493082	-1.29709314664533	-1.01076252484113	-0.863255312532963	-0.719745488088392	-0.450436666206085	11643.553153937	0.999888098658098
eta_[198]	-2.04920409796176	0.00391690154612831	0.236465719620146	-2.51239118087376	-2.20330596946881	-2.05232768541103	-1.89237961727137	-1.57845967266005	3644.61005764965	1.00065923069673
eta_[199]	-1.09333490806841	0.00242227660336036	0.230794258329115	-1.5686803940624	-1.24480134994481	-1.08510096523429	-0.93321844127969	-0.668328719172841	9078.25822600326	1.00032587111984
eta_[200]	-2.40970457418461	0.00479233842926175	0.234020401062961	-2.88581684071321	-2.56527234754637	-2.40534629534771	-2.2520240488372	-1.95737866689102	2384.58319472991	1.00146549347055
eta_[201]	0.565948061509842	0.0034679636283599	0.223132243775015	0.137530206829824	0.41322633363063	0.562019048553457	0.714240329268251	1.01184592311845	4139.76413119266	1.00115962875658
eta_[202]	-1.29498978107837	0.00291049672253372	0.244086430287	-1.79401486578069	-1.45546728294805	-1.28647557273239	-1.12552336084966	-0.83982521071562	7033.2012206585	1.0000344834523
eta_[203]	-2.44091282604294	0.00484384275005685	0.231262183674914	-2.90743554956096	-2.59354361659321	-2.43492116071584	-2.284259318047	-2.0000064520008	2279.44528811896	1.00064111797898
eta_[204]	-2.84331917963386	0.00596757979422189	0.243507268360331	-3.34154599902594	-3.00102327073251	-2.83555736676464	-2.67721240190417	-2.38812307510061	1665.05041626985	1.00169596224252
eta_[205]	-0.276562108308972	0.00202631291408216	0.213705677387666	-0.694444516769893	-0.421609079116981	-0.279434333160885	-0.132699409106448	0.149696320958593	11122.9272150363	1.00028678496133
eta_[206]	-0.817891557046862	0.00197687538139903	0.213439306295537	-1.24423870971324	-0.958868287683371	-0.817136494025362	-0.674890452207913	-0.401011871332838	11657.0917675155	0.999878954013937
eta_[207]	-0.321591674239537	0.00207759968820721	0.213718598280217	-0.732695040205893	-0.465794438491897	-0.322395084229852	-0.17976204283903	0.101206821631408	10581.832707718	0.999901059668876
eta_[208]	-1.95730577474206	0.00399208987980765	0.24184246401997	-2.42382032107728	-2.11797365663903	-1.96081935533114	-1.79663493243995	-1.47053030792475	3669.98675392481	1.00032091240722
eta_[209]	-0.569177386880339	0.00201637666306776	0.209592256998324	-0.986087141585993	-0.707579255649068	-0.567381285666419	-0.42876983254173	-0.157810879758602	10804.5614533056	1.00073589387257
eta_[210]	-0.822435477358496	0.00210921324300409	0.216222157351275	-1.25173269148346	-0.967431575826235	-0.818818252721611	-0.675461582274695	-0.403848267354964	10508.9521235605	1.00002122386345
eta_[211]	-1.05338011985501	0.00227570544096969	0.225686714343904	-1.51554186283777	-1.19925391595274	-1.04938849224265	-0.899979725305174	-0.636169360264841	9835.12518407023	1.00015183902059
eta_[212]	-0.23024034500912	0.00213237910682813	0.210268245585384	-0.642009520674056	-0.372525958118096	-0.23049519993732	-0.0891089930562402	0.189845404911479	9723.4087957038	1.00000403749051
eta_[213]	-1.40658287015766	0.00306594706030859	0.252840608443231	-1.91681722663451	-1.58002360785392	-1.39830355805363	-1.22774295877889	-0.930728425036933	6800.868073375	1.0001593107689
eta_[214]	-1.37497462435115	0.00292714140218991	0.251191259932528	-1.88232566161503	-1.54513272472474	-1.36760371423056	-1.19914555428594	-0.907112933266074	7364.13333983446	1.00005635896697
eta_[215]	-1.28814052202813	0.0028384262426622	0.247586903333701	-1.79130592022197	-1.45497674312953	-1.28115526059345	-1.11277776333744	-0.836032714505084	7608.51864246517	1.00003136177199
eta_[216]	-1.91872714824961	0.00359207928760953	0.244904862501766	-2.39214089689113	-2.08260604830827	-1.92304520526982	-1.75591948849598	-1.43267808665001	4648.39459440152	1.00065725590788
eta_[217]	-1.87016472185974	0.0039206355345386	0.249879683845009	-2.35588622075976	-2.03683340144147	-1.87430029096864	-1.70289239408039	-1.37422230258106	4062.08448648141	1.00051386527447
eta_[218]	0.221601453879441	0.00263072596443093	0.216404703114509	-0.190629151344101	0.0735382332636212	0.218536171962876	0.364642043764715	0.657887033643254	6766.78172511658	1.00020068817046
eta_[219]	-1.54949325113909	0.00331750593294206	0.258130015472127	-2.05546024607417	-1.72853664859062	-1.5470384579545	-1.3672310723148	-1.05870908243116	6054.15587478241	1.00067919359435
eta_[220]	-1.12160026520308	0.00240370445005782	0.23160649471325	-1.59026457457922	-1.27414145148096	-1.11287974908483	-0.963727814699254	-0.68605776802337	9284.08979907816	0.999886317875704
eta_[221]	0.362133765541704	0.00314550735925654	0.219746365019449	-0.0519666336799925	0.211107526706657	0.357017049743548	0.507794860064174	0.805315356801805	4880.47383127405	1.00076629260285
eta_[222]	-0.070512871705716	0.00229790890990264	0.214251452112679	-0.483528449061193	-0.216209404817363	-0.0734887000361785	0.0692027669350666	0.360770034407529	8693.24521192773	1.00068654690575
eta_[223]	-2.46785646972627	0.00488375730165441	0.231669203260031	-2.94536385563023	-2.62163600463178	-2.46327288257593	-2.31033701985352	-2.02736762324015	2250.23804496759	1.0011615941803
eta_[224]	-1.52484885663307	0.00323496233976192	0.260558358419504	-2.03328270966285	-1.70073104174307	-1.52147189430253	-1.34559223497028	-1.02388507523157	6487.41320587543	1.00032500897478
eta_[225]	-1.07365588486006	0.00230400474735686	0.230371556259836	-1.55279379094029	-1.22493136608109	-1.06702763908137	-0.916809799020984	-0.637477749705476	9997.489878348	1.00007729877648
eta_[226]	0.250484137495515	0.00283295322200983	0.216312126338938	-0.156926361700003	0.102010331246045	0.24626939713759	0.394432188912958	0.688996043698536	5830.19292276608	1.00058122626454
eta_[227]	-1.98250268796399	0.00380607539783237	0.237485585922211	-2.45013988317622	-2.14204071645795	-1.98078152785173	-1.82607390803238	-1.51068444440984	3893.31673210826	1.00096056048875
eta_[228]	0.123839478741197	0.002589813151632	0.215928525136849	-0.294776169441501	-0.0209469580247273	0.120674379060468	0.267092274947579	0.557287378062332	6951.574361885	1.00045278161735
eta_[229]	-0.653204532138388	0.00181824577538881	0.207502367785361	-1.06683364598402	-0.790445532769236	-0.649528416465452	-0.515849773979319	-0.251474975854773	13023.8965871804	1.00015105954546
eta_[230]	0.393018620004023	0.00296319187165796	0.219466429167265	-0.0235844582186257	0.243297707567445	0.387637056507766	0.539183228177196	0.831576958337838	5485.50540902662	1.00033644467635
eta_[231]	-2.76877392722643	0.00553343771576893	0.239780724255891	-3.25681756417474	-2.92410627785006	-2.76254502480316	-2.60649133200629	-2.31704043136832	1877.75308207193	1.00182036528203
eta_[232]	-2.79582983927144	0.00591994815277687	0.241773423739688	-3.29152152567202	-2.95274976601984	-2.78925199335429	-2.62886555332516	-2.34357433231657	1667.94342142493	1.00164134287739
eta_[233]	-2.8597021047952	0.00591126252963721	0.24291844313835	-3.35199501832232	-3.01993239537433	-2.85163840735049	-2.69429842607692	-2.40896032597543	1688.7310280955	1.0013659930776
eta_[234]	-2.61678112904474	0.00523609990292193	0.235614879978996	-3.09340655766842	-2.77192605124781	-2.61306763377657	-2.45389366317787	-2.17124879282599	2024.83472602092	1.00177941743637
eta_[235]	-2.87927195906976	0.00609134934407492	0.246688785933363	-3.38105634046351	-3.04308120918523	-2.87046320833656	-2.71471935496669	-2.40875559401092	1640.10555856101	1.00168680336649
eta_[236]	0.179401596056894	0.00260929854840827	0.217940052945316	-0.239721648307205	0.0336820717107207	0.176914914407282	0.32523572570243	0.618114438703875	6976.32265967416	1.00039444933715
eta_[237]	0.395809890834997	0.00314260200854457	0.222233769493413	-0.0266196270587307	0.242822242532086	0.392416530788743	0.542077995416824	0.84997037016231	5000.82132704784	1.00063816657058
eta_[238]	-0.664260393490144	0.00188052693461978	0.209949082549786	-1.08247509875686	-0.807753688846747	-0.664183114447604	-0.520476273100671	-0.260272205614652	12464.327340663	0.999887473848071
eta_[239]	0.761254338822223	0.00388590270113939	0.226087313396014	0.336285620190954	0.605955534766939	0.75488949285255	0.912972180055289	1.22676209097298	3385.07692238183	1.0011137835895
eta_[240]	0.165936087599354	0.00254622900191133	0.21614871112068	-0.250813093344768	0.0203451792413341	0.162489833099304	0.309314906008344	0.598338018141815	7206.26750171592	1.00025301850057
eta_[241]	0.878691059881874	0.00401211590806836	0.234461878290207	0.426696520882379	0.719921122096091	0.873739740587781	1.03335405684425	1.34636917768349	3415.05370275592	1.00064694178961
eta_[242]	0.44439366658899	0.00312123025176349	0.221700509924483	0.028100886150189	0.291170437921829	0.441174627476586	0.590837553051101	0.897702510153728	5045.23928727385	1.00065300033084
eta_[243]	0.225596779610971	0.00269230638520336	0.21593912283208	-0.187000515555274	0.0778150190102803	0.223936146689056	0.368623022717371	0.657447118174021	6433.00225132432	1.00025256681514
eta_[244]	-1.30971448510332	0.00285626433849278	0.247681164258635	-1.81661392017672	-1.47509359586057	-1.30076860350239	-1.13641681948479	-0.847275940706062	7519.50349915656	1.00019624943797
eta_[245]	-0.318178773683625	0.00200907409187837	0.211431910685612	-0.731291273570588	-0.461766677958752	-0.319222200102084	-0.17420484899886	0.094119998268889	11075.1384111809	1.00013634065602
p_y[1,1]	0.000557076898291584	0.0000364673695410998	0.00353664535224274	0.0000000000000518036495078842	0.000000199284874262785	0.00000933724688015055	0.000137408332430177	0.00421885448141418	9405.33237454003	1.0006962378897
p_y[1,2]	0.999442923101708	0.0000364673695411022	0.00353664535224274	0.995781145518586	0.99986259166757	0.99999066275312	0.999999800715126	0.999999999999948	9405.33237453876	1.00069623788971
p_y[2,1]	0.997894882003248	0.000110058159908193	0.00798686072261395	0.98593718468415	0.998482249951442	0.999562245618531	0.99988764525489	0.999995683969498	5266.32585144826	1.00030529393869
p_y[2,2]	0.00210511799675176	0.000110058159908195	0.00798686072261395	0.0000043160305015365	0.000112354745109657	0.000437754381468878	0.00151775004855778	0.0140628153158498	5266.32585144806	1.00030529393869
p_y[3,1]	0.227227852376116	0.00429791124381989	0.296705675415452	0.0000415711440717244	0.0104906479428683	0.0741536570126966	0.354198292479621	0.960609991263009	4765.81107301387	1.00091219723739
p_y[3,2]	0.772772147623884	0.00429791124381989	0.296705675415452	0.039390008736991	0.645801707520379	0.925846342987303	0.989509352057132	0.999958428855928	4765.81107301387	1.00091219723739
p_y[4,1]	0.000338166603030694	0.0000297475060829324	0.00284439982446639	0.00000000000000000586087060843367	0.00000000754475040842606	0.00000135970238400961	0.0000389684057543869	0.0023296780612189	9142.81984595423	1.00005826111591
p_y[4,2]	0.999661833396969	0.0000297475060829348	0.00284439982446639	0.997670321938781	0.999961031594246	0.999998640297616	0.99999999245525	1	9142.81984595277	1.00005826111591
p_y[5,1]	0.996002732373181	0.000167769945079641	0.017895083335404	0.971930139838061	0.997551860925721	0.999367078121038	0.999861103004192	0.999995486949481	11377.2977946471	1.00000837769452
p_y[5,2]	0.0039972676268187	0.000167769945079639	0.017895083335404	0.00000451305051913617	0.000138896995807834	0.000632921878961989	0.00244813907427922	0.0280698601619389	11377.2977946475	1.00000837769451
p_y[6,1]	0.0264527529498987	0.000938404797575995	0.078909205786581	0.0000000370957472390646	0.00023769021566349	0.0026246954690766	0.0158357075362313	0.232727138545261	7070.90342535273	1.00005748220028
p_y[6,2]	0.973547247050101	0.000938404797575994	0.078909205786581	0.767272861454738	0.984164292463769	0.997375304530923	0.999762309784336	0.999999962904253	7070.90342535275	1.00005748220028
p_y[7,1]	0.0132218536569436	0.00051160720011546	0.0473811003531211	0.00000000491642557199018	0.0000793100039490653	0.00101987123466241	0.00706720502561606	0.108831894166123	8577.03117953865	1.00024440451515
p_y[7,2]	0.986778146343056	0.000511607200115462	0.0473811003531211	0.891168105833877	0.992932794974384	0.998980128765337	0.999920689996051	0.999999995083574	8577.03117953858	1.00024440451515
p_y[8,1]	0.000911851897475113	0.0000460941926970472	0.00477531678639697	0.0000000000000457221458525941	0.000000303310830261103	0.0000174490452026316	0.00025588018618024	0.00825042020981036	10732.773106165	1.00011574332963
p_y[8,2]	0.999088148102525	0.0000460941926970388	0.00477531678639697	0.99174957979019	0.99974411981382	0.999982550954797	0.99999969668917	0.999999999999954	10732.7731061689	1.00011574332963
p_y[9,1]	0.0410929128037312	0.00132563065916769	0.109413819547674	0.000000255146746004759	0.000522149866186439	0.00480251765199128	0.0263925308787186	0.380928371170179	6812.38648312811	0.999913095168458
p_y[9,2]	0.958907087196269	0.00132563065916769	0.109413819547674	0.61907162882982	0.973607469121281	0.995197482348009	0.999477850133814	0.999999744853254	6812.3864831281	0.999913095168457
p_y[10,1]	0.00054270998010953	0.0000407573787784112	0.00411668018602964	0.000000000000000658532065532934	0.0000000536322895408843	0.0000055147576920061	0.000110608290327467	0.00448438069572105	10201.9165599223	1.00028684074526
p_y[10,2]	0.99945729001989	0.0000407573787784134	0.00411668018602964	0.995515619304279	0.999889391709673	0.999994485242308	0.999999946367711	0.999999999999999	10201.9165599212	1.00028684074526
p_y[11,1]	0.123374805221733	0.00302392074205974	0.216012240981628	0.00000534733099980647	0.0032944253711302	0.0236811541880195	0.125959160816996	0.850735874443847	5102.88659647652	1.00062769659557
p_y[11,2]	0.876625194778267	0.00302392074205974	0.216012240981628	0.149264125556153	0.874040839183004	0.97631884581198	0.99670557462887	0.999994652669	5102.88659647652	1.00062769659557
p_y[12,1]	0.000612316105933382	0.0000345577225148516	0.00344476157853966	0.00000000000000185743551625707	0.0000000881336620093834	0.00000754443571871431	0.000144390889137713	0.00516253057341145	9936.37814522803	1.00030402834656
p_y[12,2]	0.999387683894067	0.0000345577225148484	0.00344476157853966	0.994837469426589	0.999855609110862	0.999992455564281	0.999999911866338	0.999999999999998	9936.3781452299	1.00030402834656
p_y[13,1]	0.00344256455133389	0.000165063843032799	0.016859987765148	0.0000000000252684434429886	0.00000656917261810868	0.000158752409517088	0.00134388428303326	0.0269163478801258	10433.0335966787	0.999755139858105
p_y[13,2]	0.996557435448666	0.0001650638430328	0.016859987765148	0.973083652119874	0.998656115716967	0.999841247590483	0.999993430827382	0.999999999974732	10433.0335966787	0.999755139858105
p_y[14,1]	0.0266630253489494	0.00100589614262363	0.080833567881973	0.0000000371963630126116	0.000218196133123287	0.00249625149120028	0.0156034940962396	0.231521050935355	6457.69027243903	1.00043833639468
p_y[14,2]	0.973336974651051	0.00100589614262363	0.080833567881973	0.768478949064645	0.98439650590376	0.9975037485088	0.999781803866877	0.999999962803637	6457.69027243903	1.00043833639468
p_y[15,1]	0.00163317041552895	0.000109390983026176	0.0120802902540751	0.000000000000491181079121536	0.000000916393043838381	0.0000390890190670235	0.000481338097001159	0.0126680612437758	12195.2775370551	0.999882685661782
p_y[15,2]	0.998366829584471	0.000109390983026178	0.0120802902540751	0.987331938756224	0.999518661902999	0.999960910980933	0.999999083606956	0.999999999999509	12195.2775370549	0.999882685661782
p_y[16,1]	0.00109926458009098	0.0000643466983868377	0.00652804541252872	0.0000000000000523917854073571	0.000000350689757461354	0.0000202486699460004	0.000276229659550919	0.0089867346412665	10292.3322494217	1.00002228201733
p_y[16,2]	0.998900735419909	0.0000643466983868374	0.00652804541252872	0.991013265358734	0.999723770340449	0.999979751330054	0.999999649310242	0.999999999999948	10292.3322494218	1.00002228201734
p_y[17,1]	0.00648005969308282	0.000301462083009654	0.0277688174886981	0.000000000546036896621379	0.0000211636998451841	0.000390641034400604	0.00305629449349545	0.0518783768305194	8484.95182457184	1.00040408993021
p_y[17,2]	0.993519940306917	0.000301462083009648	0.0277688174886981	0.948121623169481	0.996943705506505	0.999609358965599	0.999978836300155	0.999999999453963	8484.95182457214	1.0004040899302
p_y[18,1]	0.00129680234035951	0.0000735922043750407	0.00747447146412565	0.000000000000159216973077651	0.000000582067328955723	0.0000282212301599296	0.000375015897642385	0.010815909948307	10315.6679087609	1.00013104815599
p_y[18,2]	0.99870319765964	0.0000735922043750394	0.00747447146412565	0.989184090051693	0.999624984102358	0.99997177876984	0.999999417932671	0.999999999999841	10315.6679087613	1.00013104815599
p_y[19,1]	0.00181294341223644	0.000117949260498338	0.0119361972425498	0.00000000000159617856541841	0.00000161639057888982	0.0000538279105910356	0.00059156470556037	0.0129741467569822	10240.9802567569	0.999991065340135
p_y[19,2]	0.998187056587764	0.000117949260498332	0.0119361972425498	0.987025853243018	0.99940843529444	0.999946172089409	0.999998383609421	0.999999999998404	10240.9802567579	0.999991065340134
p_y[20,1]	0.00144069076929449	0.0000948069688488346	0.0104427742284576	0.000000000000161577226313777	0.000000680522512725937	0.0000298705127852812	0.000386374295700089	0.0113765143683636	12132.5266568095	1.00010372276125
p_y[20,2]	0.998559309230705	0.0000948069688488308	0.0104427742284576	0.988623485631636	0.9996136257043	0.999970129487215	0.999999319477487	0.999999999999838	12132.5266568104	1.00010372276125
p_y[21,1]	0.00590455081496495	0.000278518019389498	0.0272121946422094	0.000000000171349712359435	0.0000162621286524044	0.000320342881698961	0.00262185420621423	0.0452206908125008	9545.98046149644	1.00038416120543
p_y[21,2]	0.994095449185035	0.000278518019389498	0.0272121946422094	0.954779309187499	0.997378145793786	0.999679657118301	0.999983737871348	0.99999999982865	9545.98046149646	1.00038416120543
